,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week,country
179,180,spotify:track:1QV6tiMFM6fSOKOGLMHYYg,Lady Gaga,Poker Face,Streamline/Interscope,147,147,4,464048,1,Germany
180,181,spotify:track:3AjSfp5FDvwtMU9XBsbS8j,Creeds,Push Up - Main Edit,Columbia/B1 Recordings,12,157,79,463676,1,Germany
181,182,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,54,-1,198,463632,1,Germany
182,183,spotify:track:2BsDkWthyNrYbpY3iOnrR0,"Lil Baby, Travis Scott",Stuff (feat. Travis Scott),Quality Control Music/Motown Records,183,-1,1,462744,1,Germany
183,184,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,Kesha,TiK ToK,RCA Records Label,120,120,12,462489,1,Germany
184,185,spotify:track:4BDEzRHyXxk0kBze9fAUXS,"Amo, Nimo",Rapstar,Epic/385i,4,-1,16,460836,1,Germany
185,186,spotify:track:0FDzzruyVECATHXKHFs9eJ,Coldplay,A Sky Full of Stars,Parlophone UK,89,-1,7,458212,1,Germany
186,187,spotify:track:48lxT5qJF0yYyf2z4wB4xW,"Jaxomy, Agatino Romero, Raffaella Carrà",Pedro,Columbia/B1 Recordings/Ultra Records,2,57,33,457577,1,Germany
187,188,spotify:track:0bVhjx0oZ2pUCOnnhbX115,Dardan,Blanco,Hypnotize Entertainment,14,-1,6,456471,1,Germany
188,189,spotify:track:0TwBtDAWpkpM3srywFVOV5,"Beyoncé, JAY-Z",Crazy In Love (feat. JAY-Z),Columbia,100,118,4,456222,1,Germany
189,190,spotify:track:7xLbQTeLpeqlxxTPLSiM20,"Pashanim, RB030, Selim61",aç bleiben,Urban,8,-1,12,455264,1,Germany
190,191,spotify:track:0lHAMNU8RGiIObScrsRgmP,"David Guetta, Sia",Titanium (feat. Sia),Parlophone (France),191,-1,1,454131,1,Germany
191,192,spotify:track:2ENexcMEMsYk0rVJigVD3i,Rihanna,Only Girl (In The World),Def Jam Recordings,171,171,4,453974,1,Germany
192,193,spotify:track:1CfXReZpkv5l10m1Zc1mGn,JEREMIAS,meer,Vertigo Berlin,3,-1,14,453897,1,Germany
193,194,spotify:track:7qiUjLVo6zLj8WmxPMqoXD,CRO,Einmal um die Welt,BMG Rights Management,83,148,97,453529,1,Germany
194,195,spotify:track:3mfER4ORePHvN35cbZ3dkV,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,4,132,141,453415,1,Germany
195,196,spotify:track:1LNoGh5OXX51mulO24mfg1,Luciano,In a minute,URBAN,7,-1,5,453031,1,Germany
196,197,spotify:track:3wECJLFkS6cGvdyVOmGFme,Lichterkinder,Der Körperteil Blues,Lichterkinder Musik,197,-1,1,452934,1,Germany
197,198,spotify:track:0fq2RzyyUoqELsONRF8ZzP,"Ski Aggu, SIRA",mietfrei,jungeratze & Bamboo Artists,4,-1,69,450653,1,Germany
198,199,spotify:track:6i5qhmmF9UNUBRyrPSGn4m,Linkin Park,Two Faced,Warner Records,5,-1,5,449379,1,Germany
199,200,spotify:track:5B03nSG8pLE48jh7kmasuL,Avicii,Levels - Radio Edit,Universal Music AB,41,-1,4,448906,1,Germany
0,1,spotify:track:61lNxSCj38lvmZjJZuhXSt,reezy,SABÍA QUE NO,Four Music/Teenager Forever,1,-1,1,4755562,2,Germany
1,2,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,1,1,13,3482957,2,Germany
2,3,spotify:track:4iD4W5c2bpkLRoFbzUIuR2,"Shirin David, Ski Aggu",atzen & barbies (feat. ski aggu),Juicy Money Records,3,-1,1,3064981,2,Germany
3,4,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",2,2,13,2611487,2,Germany
4,5,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,3,3,22,2509467,2,Germany
5,6,spotify:track:1EDPVGbyPKJPeGqATwXZvN,Linkin Park,The Emptiness Machine,Warner Records,1,4,19,2341355,2,Germany
6,7,spotify:track:1v1cijv1qjMJ5o9OvMWACS,Nina Chuba,Fata Morgana,Jive,3,5,10,1997936,2,Germany
7,8,spotify:track:4495xO2HkmqoYIxQO2FvAH,Jazeek,Ma Baby,NINETYNINE MUSIC x Good Kid Records x Ventura Records,1,6,10,1874014,2,Germany
8,9,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,9,10,6,1762846,2,Germany
9,10,spotify:track:0uSHA5dbsCRMmzbidwhKwl,"Sosa La M, Luciano",Butcher,GOLD LEAGUE,4,8,6,1629444,2,Germany
10,11,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,7,7,35,1607457,2,Germany
11,12,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),XO / Republic Records,6,9,16,1594189,2,Germany
12,13,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,8,11,19,1490990,2,Germany
13,14,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,14,-1,1,1490620,2,Germany
14,15,spotify:track:3wPPWcVuinAU7dXcJXtCID,"Naughty Boy, Sam Smith",La La La,Virgin Records Ltd,15,15,4,1383078,2,Germany
15,16,spotify:track:5jtca751346RjMOjNh4M0P,"Bausa, Kane",Frühling im Viertel 2.0 (feat. Kane),A Million Music/WM Germany,16,-1,1,1247796,2,Germany
16,17,spotify:track:4b3W0IbHDwHCvjSs708Tr4,"AYLIVA, Apache 207",Wunder,Whiteheart Records/WM Germany,1,16,38,1237674,2,Germany
17,18,spotify:track:64f3yNXsi2Vk76odcHCOnw,Shirin David,bauch beine po,Juicy Money Records,1,20,25,1227798,2,Germany
18,19,spotify:track:3aLVY5iDFX6INGOJnA7tQh,"Nimo, Aymen",Guap,MOONBOYS ENTERTAINMENT/Warner Music Central Europe,19,-1,1,1213615,2,Germany
19,20,spotify:track:7bkUa9kDFGxgCC7d36dzFI,Berq,Rote Flaggen,Urban,3,18,29,1158288,2,Germany
20,21,spotify:track:77p59nG1oU5pzd20rPxBwC,"Jazeek, Luciano, Miksu / Macloud",PLAYBOYBUNNIES,NINETYNINE MUSIC x Good Kid Records x Ventura Records,3,19,15,1148534,2,Germany
21,22,spotify:track:2A1aS3mwuGuX2yk1bgxOvA,"BL3SS, CamrinWatsin, bbyclose",Kisses (feat. bbyclose),Atlantic Records UK,22,22,23,1142910,2,Germany
22,23,spotify:track:5QgpJEqPmM1Z0IbpnMKad7,LACAZETTE,ICH,LACAZETTE,12,12,3,1112968,2,Germany
23,24,spotify:track:3nHuKdFJZm78CoeBnDcFKe,Teddy Swims,Bad Dreams,Warner Records,24,25,11,1093297,2,Germany
24,25,spotify:track:5nPbKG04fhLkIAjcPFaZq7,"HUGEL, Topic, Arash, Daecolm",I Adore You (feat. Daecolm),Virgin,18,23,26,1084891,2,Germany
25,26,spotify:track:5TFD2bmFKGhoCRbX61nXY5,Bad Bunny,NUEVAYoL,Rimas Entertainment LLC.,26,-1,1,1048730,2,Germany
26,27,spotify:track:6rdy1vGWSpfPxKnHujzMmY,Bonez MC,Toyota (2016),187 Strassenbande,12,14,3,1047604,2,Germany
27,28,spotify:track:1ZAY0JeV4APCcfvRkwTWEH,"SAMIRA, Jazeek",Allein da - Radio Edit,NTK Entertainment & Ventura Records,9,13,4,994302,2,Germany
28,29,spotify:track:3JG1uFc40wfyrqaWC7iv0e,Artemas,i like the way you kiss me,Artemas,1,21,44,992398,2,Germany
29,30,spotify:track:3pPMgoouYtezLiBTEeL9be,"FOURTY, Bausa, CHEKAA",VEMPA,Life is Pain,3,24,39,984296,2,Germany
30,31,spotify:track:6leQi7NakJQS1vHRtZsroe,Pashanim,Mittelmeer,Urban,1,30,34,981688,2,Germany
31,32,spotify:track:4Y4WONCxSi9KPDtvtuoewD,"Mali, HoodBlaq",WIE?,Columbia/BE.ELA.QU GmbH,32,-1,1,972589,2,Germany
32,33,spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",Thank You (Not So Bad),Ministry of Sound Recordings,13,27,55,962852,2,Germany
33,34,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,26,26,82,951968,2,Germany
34,35,spotify:track:2HBBM75Xv3o2Mqdyh1NcM0,Linkin Park,Heavy Is the Crown,Warner Records,3,32,17,947476,2,Germany
35,36,spotify:track:0dAorlY72lV0wIFf7ZWLsd,LACAZETTE,S&S,LACAZETTE,9,36,7,944531,2,Germany
36,37,spotify:track:6BPcUXYERAahpunmb0AovH,"Arcane, Stromae, Pomme",Ma Meilleure Ennemie (from the series Arcane League of Legends),Riot Games,16,28,8,944457,2,Germany
37,38,spotify:track:5EcG8eMMlwkHRVa4aTR1qd,Rihanna,Breakin' Dishes,Def Jam Recordings,38,54,4,933898,2,Germany
38,39,spotify:track:2FAZskT9yRjp2Oow9szJD8,"Chrystal, NOTION",The Days - NOTION Remix,Polydor Records,39,76,3,923816,2,Germany
39,40,spotify:track:4nV2TbyTbGljX58MKwPxvm,LACAZETTE,LID,LACAZETTE,2,31,16,916301,2,Germany
40,41,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,24,33,33,901268,2,Germany
41,42,spotify:track:2nLtzopw4rPReszdYBJU6h,Linkin Park,Numb,Warner Records,13,37,116,892372,2,Germany
42,43,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,9,29,40,890932,2,Germany
43,44,spotify:track:5RKQ5NdjSh2QzD4MaunT91,Journey,Don't Stop Believin' (2022 Remaster),Columbia/Legacy,28,38,100,885136,2,Germany
44,45,spotify:track:2lTm559tuIvatlT1u0JYG2,Bad Bunny,BAILE INoLVIDABLE,Rimas Entertainment LLC.,45,-1,1,878221,2,Germany
45,46,spotify:track:2byoNXF9Y6qhIGBq33ATEm,"Shirin David, Sampagne",it girl (feat. sampagne),Juicy Money Records,2,74,12,876701,2,Germany
46,47,spotify:track:3M0lSi5WW79CXQamgSBIjx,Chase Atlantic,Swim,Warner Records,46,46,12,866097,2,Germany
47,48,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,33,40,211,854605,2,Germany
48,49,spotify:track:4tOCLn5F0GHaPl4p9RPQAb,"SANTOS, Montez",Das Leben ruft,Urban,49,-1,1,853315,2,Germany
49,50,spotify:track:0rtDE9zfXbamTlRUSwY7zy,Mark Ambor,Belong Together,"Hundred Days Records, LLC",4,41,44,836391,2,Germany
50,51,spotify:track:59NraMJsLaMCVtwXTSia8i,"cassö, RAYE, D-Block Europe",Prada,Ministry of Sound Recordings,2,35,75,827850,2,Germany
51,52,spotify:track:0xGQTpN4ESETtl1Sp6rzd2,"The Weeknd, Anitta",São Paulo (feat. Anitta),XO / Republic Records,11,60,10,827637,2,Germany
52,53,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,2,44,53,826421,2,Germany
53,54,spotify:track:3ilgxZl5g7MOQCUiky3VOG,Pashanim,Ms. Jackson,Urban,1,49,73,823694,2,Germany
54,55,spotify:track:5JLbgRkto4OrrkWgAHcJZT,Souly,Bundeswehr,Souly,19,39,17,821764,2,Germany
55,56,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,9,42,54,818660,2,Germany
56,57,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,28,43,30,808456,2,Germany
57,58,spotify:track:0M02KarGlX2UACt6BJQb8S,"oddworld, reezy, OG Keemo",money,oddworld,12,67,8,803840,2,Germany
58,59,spotify:track:1KZG1H1OCugGqIRmk1wF9m,"Sam Barber, Avery Anna",Indigo (feat. Avery Anna),Lockeland Springs/Atlantic,59,80,3,799843,2,Germany
59,60,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",1,45,52,794526,2,Germany
60,61,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,3,55,32,791105,2,Germany
61,62,spotify:track:4MSj19TwYBLgDFj3ddEeco,"Lost Frequencies, Tom Odell",Black Friday (pretty like the sun),UROK,9,65,25,778166,2,Germany
62,63,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,In the End,Warner Records,15,62,301,772826,2,Germany
63,64,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,15,52,39,771819,2,Germany
64,65,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,50,56,86,766347,2,Germany
65,66,spotify:track:31nfdEooLEq7dn3UMcIeB5,BENNETT,Vois sur ton chemin - Techno Mix,Warner Music Central Europe,1,58,76,762693,2,Germany
66,67,spotify:track:15CznHcgIaf1Arf2mSOIbj,"Haaland936, Kalash Criminel",Gerard Piqué,Seitenaufnull,67,-1,1,749887,2,Germany
67,68,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,48,51,11,747970,2,Germany
68,69,spotify:track:2PJV3Ef8OzZId9Jfvz9eCn,Loredana,Surprise,Loredana,17,17,2,746480,2,Germany
69,70,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,43,53,220,746472,2,Germany
70,71,spotify:track:0h3Xy4V4apMraB5NuM8U7Z,CYRIL,Stumblin' In,Spinnin' Records,7,50,53,744692,2,Germany
71,72,spotify:track:5NtZlpRVomRYn5FYVwAYtO,Jazeek,Superstars,NINETYNINE MUSIC x Good Kid Records x VENTURA Records,27,47,60,739855,2,Germany
72,73,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,10,63,202,729385,2,Germany
73,74,spotify:track:7oQepKHmXDaPC3rgeLRvQu,"Udo Lindenberg, Apache 207",Komet,Warner Music Central Europe,1,59,104,717810,2,Germany
74,75,spotify:track:64CWBV60WRWZhb92wmxNNd,"Niklas Dee, René Miller",Around The World,Bamboo Artists,28,69,23,705343,2,Germany
75,76,spotify:track:3bg2qahpZmsg5wV2EMPXIk,"David Guetta, Alphaville, Ava Max",Forever Young,Parlophone UK,39,81,4,699925,2,Germany
76,77,spotify:track:3qcreqi8RaGqahtJSQDxNI,GReeeN,Panama,recordJet,1,66,33,698355,2,Germany
77,78,spotify:track:4yNd1xo3DZ75MqPMscauEG,"YAKARY, Jamule",Moonlight Dreams,Life is Pain,7,61,17,697790,2,Germany
78,79,spotify:track:4WeHpXTdNPBa3WI1qLI84W,Souly,Das erste Mal,Souly,79,85,8,692105,2,Germany
79,80,spotify:track:2FiJGvN3fiXMwms9IftNV0,"FiNCH, Tream",LiEBE AUF DER RÜCKBANK,Walk This Way Records,17,86,84,678051,2,Germany
80,81,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,57,57,76,677812,2,Germany
81,82,spotify:track:1FrYb6D5rPpYAcDWz0WykM,Bobby Vandamme,El Capitano,RCA & GOLD LEAGUE/GOVA Ent.,34,34,2,669610,2,Germany
82,83,spotify:track:1cXo8i9dgutdqjhjz3Zwqq,"Zartmann, Drumla, Dauner",eehhhyyy,Bamboo Artists/Epic,13,73,28,669297,2,Germany
83,84,spotify:track:1Cbl3Yq8rHo7hhDQmLQagU,Tyla,PUSH 2 START,FAX Records/Epic,84,84,3,668636,2,Germany
84,85,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,8,70,41,665102,2,Germany
85,86,spotify:track:5OJYxgz6ORI1EhSZzv8aUC,THIZZY52,100 Push Ups,Urban,86,125,4,660038,2,Germany
86,87,spotify:track:4OcLz7KTKPK7pVHYedr6Ek,Pashanim,Matrix Lights,Urban,87,94,3,654551,2,Germany
87,88,spotify:track:5iviRbXQMPPJJrK6nTjYGA,Nimo,Mittelmeer,MOONBOYS ENTERTAINMENT/Warner Music Central Europe,18,82,8,652170,2,Germany
88,89,spotify:track:5WMxgYMsD1EBvov648dlCS,"KALIM, CANEY030, Yuyu19, Nizi19",CODEIN COWBOY,KALIM,89,99,3,649721,2,Germany
89,90,spotify:track:6JvIjI8H3yxpigROd3Cv9N,"Lil Baby, Travis Scott",Stuff (feat. Travis Scott),Quality Control Music/Motown Records,90,183,2,646557,2,Germany
90,91,spotify:track:1O0Jnk1qazq5NaJtXZH50w,"FiNCH, VIZE",CHiLLi MiLLi,Walk This Way Records,91,-1,1,646481,2,Germany
91,92,spotify:track:1XBYiRV30ykHw5f4wm6qEn,The Kid LAROI,NIGHTS LIKE THIS,Columbia,54,83,29,642604,2,Germany
92,93,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Aftermath,4,93,118,638646,2,Germany
93,94,spotify:track:2a1o6ZejUi8U3wzzOtCOYw,"Don Omar, Lucenzo",Danza Kuduro,UMLE - Machete,54,106,107,638034,2,Germany
94,95,spotify:track:4UKQ8zZQ92nTdxQpz6VrPv,bac,Rosaroter Tee,Polydor,28,109,12,637612,2,Germany
95,96,spotify:track:5lOM8wfa2HMTqFYO39ADCX,Paves 16,Weg zu weit,Off Tape Records,68,68,5,630484,2,Germany
96,97,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,3,64,47,627958,2,Germany
97,98,spotify:track:331l3xABO0HMr1Kkyh2LZq,"David Guetta, OneRepublic",I Don't Wanna Wait,Parlophone UK,26,72,33,627506,2,Germany
98,99,spotify:track:42VsgItocQwOQC3XWZ8JNA,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),Cactus Jack/Epic,4,89,74,625331,2,Germany
99,100,spotify:track:51rfRCiUSvxXlCSCfIztBy,Gracie Abrams,"I Love You, I'm Sorry","Gracie Abrams, under exclusive license to Interscope Records",79,79,16,624717,2,Germany
100,101,spotify:track:7cMhicmOIwfJlWURl90AOc,Noizy,Follow You,Southeast Records x Ventura Records,55,91,9,624647,2,Germany
101,102,spotify:track:1We3jgIztlD2Tkb0yOoX4b,Provinz,Walzer,Provinz,44,75,6,624461,2,Germany
102,103,spotify:track:0Rgdhptwk0A3Clbu5RpYI1,"Luciano, Jazeek",Starboy,URBAN,1,87,25,613795,2,Germany
103,104,spotify:track:2374M0fQpWi3dLnB54qaLX,TOTO,Africa,Columbia,80,97,48,612542,2,Germany
104,105,spotify:track:77ILSQGJhqDVOfeWdtEexk,"PENOMECO, YDG",BOLO (feat. YDG),피네이션,96,96,2,609915,2,Germany
105,106,spotify:track:59hwJ5R44DZIGrP5LX8xPT,AYLIVA,Beifahrer,Whiteheart Records/WM Germany,9,88,31,598533,2,Germany
106,107,spotify:track:1MzSOhTWEPzy18WT0hzcK9,"RACK, Azet",VIP,Barcode Entertainment,107,-1,1,598051,2,Germany
107,108,spotify:track:3aLZ0s5ulFLcFCtIZQblpo,Pashanim,Hauseingang,Urban,40,111,133,597886,2,Germany
108,109,spotify:track:2bLqfJjuC5syrsgDsZfGmn,"Timbaland, Keri Hilson, D.O.E.",The Way I Are,Interscope/Blackground Records,82,104,101,596823,2,Germany
109,110,spotify:track:2oFGVKqfwlYJKGzPWFYL9K,"187 Strassenbande, LX, Bonez MC, Gzuz, Maxwell, Sa4, AchtVier",Allstars 2024,187 Strassenbande,41,71,4,596633,2,Germany
110,111,spotify:track:5e0b9LgOfi3aJSKXFcOWRe,Chezile,Beanie,Chezile / 10K Projects,107,107,3,596238,2,Germany
111,112,spotify:track:3OFZCx4xhmUyhAEjcsj5rj,"SAMIRA, Jazeek",Allein da - Long Version,NTK Entertainment & Ventura Records,112,-1,1,596196,2,Germany
112,113,spotify:track:1CDQzbCz4KSQxHe7LMEgRM,Eminem,Houdini,Shady/Aftermath/Interscope Records,2,95,32,594084,2,Germany
113,114,spotify:track:0SRPYa9iKY1FdtsSXYi4fx,Veysel,BERETTA,Bela Boyz,114,-1,1,588627,2,Germany
114,115,spotify:track:2esZG2XFtuoWWA9AfDvSxy,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,3,113,40,585090,2,Germany
115,116,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,RCA Records Label,10,92,35,584162,2,Germany
116,117,spotify:track:0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,Universal Music AB,26,90,11,581413,2,Germany
117,118,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,23,98,19,581131,2,Germany
118,119,spotify:track:086edN2nz8TjB3zddIdlPn,"SDP, Sido, Esther Graf",Mama hat gesagt,Nur Musik Ist Schöner,10,122,36,580437,2,Germany
119,120,spotify:track:23UBSdCPcsloNVmQZ508Zv,"Betsy, Maria Iankovskaia",Sigma Boy - Сигма Бой,Rhymes Music Inc.,109,136,6,580140,2,Germany
120,121,spotify:track:2uqYupMHANxnwgeiXTZXzd,Dasha,Austin (Boots Stop Workin'),Warner Records,17,102,44,577492,2,Germany
121,122,spotify:track:0bJ64UbZemK8U7VCERiUXZ,OMAR,WECHSEL DIE SIM 2,Chapter One,122,-1,1,575770,2,Germany
122,123,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,Atlantic Records,108,108,4,571374,2,Germany
123,124,spotify:track:52S2iqiSqscXuT8I0bGNzN,LACAZETTE,WER,LACAZETTE,42,77,5,565590,2,Germany
124,125,spotify:track:7fc7Z9hY2hzimmFvo2JO8p,"$OHO BANI, Herbert Grönemeyer, Ericson","ZEIT, DASS SICH WAS DREHT",Epic/$OHO BANI,1,101,46,563924,2,Germany
125,126,spotify:track:0eaVIYo2zeOaGJeqZ5TwYz,Don Toliver,No Pole,Cactus Jack / Atlantic,115,115,2,562067,2,Germany
126,127,spotify:track:559mLg44MrcA7JzYGbpXfL,"MilleniumKid, JBS",Vielleicht Vielleicht,Warner Music Central Europe,41,124,53,561822,2,Germany
127,128,spotify:track:3CxeULnd9fk59bTXxAvCOh,"OVE, makko",L&W,OVE,128,-1,1,560914,2,Germany
128,129,spotify:track:4jvjzW7Hm0yK4LvvE0Paz9,"Lil Peep, XXXTENTACION",Falling Down - Bonus Track,Columbia,11,128,45,558613,2,Germany
129,130,spotify:track:4Yf5bqU3NK4kNOypcrLYwU,Linkin Park,Faint,Warner Records,45,120,19,555145,2,Germany
130,131,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,37,132,186,554422,2,Germany
131,132,spotify:track:5F6SWgvyg6PYxmeAHhoXxJ,Filow,Rasenschach,1UP Management GmbH,14,127,29,554419,2,Germany
132,133,spotify:track:0Mvc2FRCYnVjMTd4jx4DMq,"Zartmann, Ski Aggu, Dauner",wie du manchmal fehlst,Bamboo Artists/Epic,5,112,33,553828,2,Germany
133,134,spotify:track:0Ne6d3k9zcUcHsaG6zelFD,"nocashfromparents, Gzuz, SHOKI",Stroboparty,Four Music/nocashfromparents,78,78,3,552315,2,Germany
134,135,spotify:track:7cCdHHl3V2Z9kqNhmmh3vg,"Aymen, Amo, Ché Salah",TirTak,Epic/Moon Boys,48,48,2,552000,2,Germany
135,136,spotify:track:59D4DOkspUbWyMmbAPQkxZ,Bad Bunny,VOY A LLeVARTE PA PR,Rimas Entertainment LLC.,136,-1,1,551629,2,Germany
136,137,spotify:track:4C8c6wPEFZBNqy21vRBBih,LACAZETTE,HDL,LACAZETTE,1,129,12,551079,2,Germany
137,138,spotify:track:5N1C1ii0IsKp1Ux3OXUM8C,Apache 207,Miami,Four Music/Feder Musik,2,151,23,547791,2,Germany
138,139,spotify:track:6eWAWHm0cuOaPGDWhoLJ7s,Myles Smith,Nice To Meet You,RCA Records Label,129,148,5,547560,2,Germany
139,140,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,29,118,44,545303,2,Germany
140,141,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,"Coolio, L.V.",Gangsta's Paradise,"Tommy Boy Music, LLC",39,138,176,544682,2,Germany
141,142,spotify:track:3gTLaJJbieHBrti47DXTUo,"Summer Cem, BILLA JOE",MURAKAMI,GOLD LEAGUE/OG Scrpngang GmbH,4,119,10,542804,2,Germany
142,143,spotify:track:5rb9QrpfcKFHM1EUbSIurX,"USHER, Lil Jon, Ludacris",Yeah! (feat. Lil Jon & Ludacris),LaFace Records,43,121,46,540164,2,Germany
143,144,spotify:track:1bG8JOOvT1K9DjG6YPBfh9,Gzuz,G Wagon,187 Strassenbande,18,117,15,540121,2,Germany
144,145,spotify:track:2H7jZg2HliuQhZjfBblLrZ,Pashanim,Sommergewitter,Urban,1,143,173,538533,2,Germany
145,146,spotify:track:7ySUcLPVX7KudhnmNcgY2D,Rihanna,S&M,Def Jam Recordings,120,161,16,538274,2,Germany
146,147,spotify:track:6qNY0rzwZR0d4xt3WiT8CU,LACAZETTE,H&K,LACAZETTE,8,130,19,535033,2,Germany
147,148,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Counting Stars,Mosley / Interscope,135,135,46,534342,2,Germany
148,149,spotify:track:25FTMokYEbEWHEdss5JLZS,Wheatus,Teenage Dirtbag,Columbia,147,147,5,532539,2,Germany
149,150,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,"Pitbull, AFROJACK, Ne-Yo, Nayer",Give Me Everything (feat. Nayer),Mr.305/Polo Grounds Music/J Records,110,133,39,531393,2,Germany
150,151,spotify:track:23H67W1NWkB4DOVVT8QOfV,Shirin David,küss mich doch,Juicy Money Records,82,110,3,530484,2,Germany
151,152,spotify:track:3bK1zVFBKIzYjmptmI4NsJ,"Ofenbach, Norma Jean Martine",Overdrive (feat. Norma Jean Martine),Elektra France,10,103,57,530203,2,Germany
152,153,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,107,142,14,528411,2,Germany
153,154,spotify:track:285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,Juice WRLD Mixtape / ISR P&D,28,126,167,528304,2,Germany
154,155,spotify:track:3W3B4bUopZ5Nw13wZeWZJz,"Rap La Rue, Rina",Moja Draga,Epic/DOPE/Raplarue,155,-1,1,527503,2,Germany
155,156,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,33,137,35,524997,2,Germany
156,157,spotify:track:2qheJ6CrYiUJi28ZgjWb5U,Saliou,Batmobil,Warner Music Central Europe,157,-1,1,524916,2,Germany
157,158,spotify:track:0d28khcov6AiegSCpG5TuT,"Gorillaz, De La Soul",Feel Good Inc.,Parlophone UK,140,140,2,524388,2,Germany
158,159,spotify:track:0GONea6G2XdnHWjNZd6zt3,Bryan Adams,Summer Of '69,A&M,86,153,26,524288,2,Germany
159,160,spotify:track:4qdGZUy2bzM8GB2qBaMWpR,"SANTOS, Sido",Geschlossene Augen,Urban,5,146,13,521748,2,Germany
